20140401093205776,67858,A,710723,0,0.028000,2000000,
20140401093206401,67858,D,707907,1,,,
20140401093206403,67858,A,711891,0,0.029000,500000,
20140401093208353,67858,A,715747,0,0.030000,200000,
20140401093208354,67858,A,715763,1,0.031000,500000,
20140401093208612,67858,D,715763,1,,,
20140401093215960,67858,D,699827,0,,,
20140401093215960,67858,A,735027,0,0.030000,3000000,
20140401093215961,67858,D,701507,1,,,
20140401093215961,67858,A,735043,1,0.041000,3000000,
20140401093216151,67858,D,657235,0,,,
20140401093216151,67858,A,735347,0,0.029000,2000000,
20140401093216152,67858,A,735363,0,0.030000,500000,
20140401093218628,67858,D,735027,0,,,
20140401093218941,67858,D,735363,0,,,
20140401093222431,67858,D,735347,0,,,
20140401093222431,67858,A,751971,0,0.029000,3000000,
20140401093223359,67858,D,735043,1,,,
20140401093223359,67858,A,754739,1,0.040000,3000000,
20140401093223370,67858,A,754755,0,0.030000,3000000,
20140401093223372,67858,D,751971,0,,,
20140401093223372,67858,A,754771,0,0.029000,2000000,
20140401093223374,67858,D,754739,1,,,
20140401093223374,67858,A,754787,1,0.041000,3000000,
20140401093226944,67858,A,762323,0,0.030000,500000,
20140401093230488,67858,A,770611,0,0.020000,500000,
20140401093232772,67858,A,776643,0,0.031000,100000,
20140401093236947,67858,D,762323,0,,,
20140401093239448,67858,A,791827,0,0.030000,500000,
20140401093239564,67858,D,754787,1,,,
20140401093239564,67858,A,792179,1,0.040000,3000000,
20140401093240426,67858,D,792179,1,,,
20140401093240426,67858,A,794739,1,0.041000,3000000,
20140401093243524,67858,A,800579,0,0.016000,500000,
20140401093244605,67858,A,803139,0,0.028000,1000000,
20140401093245950,67858,D,636115,1,,,
20140401093245951,67858,A,806771,1,0.037000,500000,
20140401093247330,67858,A,809987,0,0.014000,500000,
20140401093248451,67858,A,812371,0,0.031000,500000,
20140401093248556,67858,A,812675,0,0.031000,80000,
20140401093253453,67858,D,812371,0,,,
20140401093253869,67858,D,754755,0,,,
20140401093253869,67858,A,824771,0,0.031000,3000000,
20140401093253870,67858,A,824787,0,0.031000,500000,
20140401093253871,67858,D,794739,1,,,
20140401093253871,67858,A,824803,1,0.042000,3000000,
20140401093256995,67858,D,609187,0,,,
20140401093256995,67858,A,834387,0,0.030000,2000000,
20140401093256997,67858,D,824803,1,,,
20140401093256997,67858,A,834403,1,0.041000,3000000,
20140401093257873,67858,D,834403,1,,,
20140401093257873,67858,A,836211,1,0.042000,3000000,
20140401093302455,67858,D,605075,1,,,
20140401093302456,67858,A,850243,1,0.038000,500000,
20140401093303456,67858,A,854835,1,0.033000,500000,
20140401093306457,67858,D,854835,1,,,
20140401093307457,67858,A,866131,1,0.033000,500000,
20140401093308957,67858,D,866131,1,,,
20140401093310458,67858,A,872419,1,0.033000,500000,
20140401093311708,67858,D,824771,0,,,
20140401093311709,67858,D,834387,0,,,
20140401093311709,67858,A,876995,0,0.030000,3000000,
20140401093311711,67858,D,836211,1,,,
20140401093311711,67858,A,877011,1,0.041000,3000000,
20140401093313458,67858,D,824787,0,,,
20140401093313959,67858,A,883475,0,0.031000,500000,
20140401093314959,67858,D,883475,0,,,
20140401093316460,67858,D,850243,1,,,
20140401093316462,67858,A,890083,1,0.032000,500000,
20140401093318463,67858,A,895315,0,0.026000,2000000,
20140401093320816,67858,D,876995,0,,,
20140401093320961,67858,D,791827,0,,,
20140401093321466,67858,D,754771,0,,,
20140401093321466,67858,A,905859,0,0.029000,3000000,
20140401093321469,67858,D,877011,1,,,
20140401093321469,67858,A,905891,1,0.040000,3000000,
20140401093322389,67858,A,908355,1,0.031000,150000,
20140401093322389,67858,D,776643,0,,,
20140401093322389,67858,D,908355,1,,50000,
20140401093322389,67858,D,812675,0,,30000,
20140401093322389,67858,D,908355,1,,,
20140401093322391,67858,D,806771,1,,,
20140401093322567,67858,A,909347,1,0.031000,500000,
20140401093322567,67858,D,812675,0,,,
20140401093322567,67858,D,909347,1,,470000,
20140401093322673,67858,D,909347,1,,,
20140401093323462,67858,A,912963,0,0.030000,500000,
20140401093324625,67858,A,915587,0,0.030000,3000000,
20140401093324626,67858,D,905859,0,,,
20140401093324626,67858,A,915619,0,0.029000,2000000,
20140401093324628,67858,D,905891,1,,,
20140401093324628,67858,A,915635,1,0.041000,3000000,
20140401093327484,67858,A,921155,0,0.030000,500000,
20140401093330964,67858,A,929427,0,0.031000,500000,
20140401093330965,67858,D,890083,1,,,
20140401093330965,67858,A,929443,1,0.037000,500000,
20140401093332464,67858,D,929427,0,,,
20140401093332465,67858,A,934451,1,0.032000,500000,
20140401093342729,67858,A,959395,0,0.032000,1000000,
20140401093342729,67858,D,959395,0,,500000,
20140401093342729,67858,D,934451,1,,,
20140401093342732,67858,D,929443,1,,,
20140401093342732,67858,A,959411,1,0.032000,500000,
20140401093342732,67858,D,959395,0,,,
20140401093342732,67858,D,959411,1,,,
20140401093342733,67858,A,959427,1,0.032000,500000,
20140401093350563,67858,D,770611,0,,,
20140401093350563,67858,A,976163,0,0.018000,500000,
20140401093356968,67858,D,959427,1,,,
20140401093356969,67858,A,985939,0,0.031000,500000,
20140401093356970,67858,A,985955,1,0.037000,500000,
20140401093403081,67858,D,915587,0,,,
20140401093403081,67858,A,1000179,0,0.031000,3000000,
20140401093404321,67858,D,915635,1,,,
20140401093404321,67858,A,1003107,1,0.042000,3000000,
20140401093404732,67858,D,872419,1,,,
20140401093404734,67858,A,1005171,0,0.032000,500000,
20140401093404734,67858,A,1005187,1,0.038000,500000,
20140401093405856,67858,D,895315,0,,,
20140401093405856,67858,A,1007971,0,0.030000,2000000,
20140401093406976,67858,D,1005171,0,,,
20140401093411265,67858,D,1000179,0,,,
20140401093411267,67858,D,1005187,1,,,
20140401093411269,67858,A,1017795,1,0.033000,500000,
20140401093411269,67858,D,1007971,0,,,
20140401093411269,67858,A,1017811,0,0.030000,3000000,
20140401093411274,67858,D,1003107,1,,,
20140401093411274,67858,A,1017939,1,0.041000,3000000,
20140401093411966,67858,A,1019251,0,0.031000,3000000,
20140401093411967,67858,D,1017811,0,,2000000,
20140401093411970,67858,D,1017939,1,,,
20140401093411970,67858,A,1019331,1,0.042000,3000000,
20140401093412977,67858,A,1022403,0,0.032000,500000,
20140401093412978,67858,D,1017795,1,,,
20140401093412980,67858,A,1022419,1,0.038000,500000,
20140401093420479,67858,D,1022403,0,,,
20140401093421480,67858,D,1022419,1,,,
20140401093421482,67858,A,1038243,1,0.033000,500000,
20140401093423113,67858,D,1019331,1,,,
20140401093423113,67858,A,1040883,1,0.041000,3000000,
20140401093425792,67858,D,1019251,0,,,
20140401093425793,67858,D,1017811,0,,,
20140401093425793,67858,A,1045635,0,0.030000,3000000,
20140401093425873,67858,A,1045827,0,0.026000,2000000,
20140401093435065,67858,D,1045635,0,,,
20140401093435065,67858,A,1067603,0,0.031000,3000000,
20140401093436066,67858,D,1067603,0,,,
20140401093436066,67858,A,1070291,0,0.030000,3000000,
20140401093436190,67858,D,708579,0,,,
20140401093438485,67858,D,985939,0,,,
20140401093438985,67858,D,985955,1,,,
20140401093438987,67858,A,1078707,1,0.032000,500000,
20140401093439506,67858,D,1070291,0,,,
20140401093439507,67858,D,915619,0,,,
20140401093439507,67858,A,1080659,0,0.029000,3000000,
20140401093439650,67858,D,1040883,1,,,
20140401093439650,67858,A,1081059,1,0.040000,3000000,
20140401093443487,67858,D,912963,0,,,
20140401093445488,67858,D,490355,1,,,
20140401093445490,67858,A,1100403,1,0.031000,500000,
20140401093445888,67858,A,1102595,0,0.025000,2000000,
20140401093446416,67858,D,1080659,0,,,
20140401093446417,67858,D,710723,0,,,
20140401093446417,67858,A,1104275,0,0.028000,3000000,
20140401093446420,67858,D,1081059,1,,,
20140401093446420,67858,A,1104291,1,0.039000,3000000,
20140401093451035,67858,A,1117107,0,0.029000,3000000,
20140401093451038,67858,D,1104275,0,,2000000,
20140401093451039,67858,D,1104291,1,,,
20140401093451039,67858,A,1117123,1,0.040000,3000000,
20140401093452361,67858,A,1120387,0,0.030000,210000,
20140401093452990,67858,D,1100403,1,,,
20140401093452992,67858,A,1121731,1,0.036000,500000,
20140401093455991,67858,D,1121731,1,,,
20140401093455993,67858,A,1129203,1,0.031000,500000,
20140401093458777,67858,D,1117123,1,,,
20140401093458777,67858,A,1134435,1,0.039000,3000000,
20140401093459320,67858,D,1117107,0,,,
20140401093459322,67858,D,1104275,0,,,
20140401093459322,67858,A,1135235,0,0.028000,3000000,
20140401093500409,67858,A,1140707,1,0.030000,750000,
20140401093500409,67858,D,715747,0,,,
20140401093500409,67858,D,1140707,1,,550000,
20140401093500409,67858,D,921155,0,,,
20140401093500409,67858,D,1140707,1,,50000,
20140401093500409,67858,D,1120387,0,,160000,
20140401093500409,67858,D,1140707,1,,,
20140401093500411,67858,D,269395,1,,,
20140401093500412,67858,D,711891,0,,,
20140401093500413,67858,A,1140723,1,0.030000,500000,
20140401093500413,67858,D,1120387,0,,,
20140401093500413,67858,D,1140723,1,,340000,
20140401093500415,67858,D,1140723,1,,,
20140401093502993,67858,D,594083,1,,,
20140401093502995,67858,A,1148083,1,0.030000,500000,
20140401093505604,67858,D,1135235,0,,,
20140401093505604,67858,D,418307,0,,,
20140401093505604,67858,A,1156019,0,0.027000,3000000,
20140401093505607,67858,D,1134435,1,,,
20140401093505607,67858,A,1156035,1,0.038000,3000000,
20140401093505889,67858,A,1156819,0,0.024000,2000000,
20140401093505890,67858,A,1156835,0,0.023000,2000000,
20140401093505994,67858,D,462867,0,,,
20140401093507494,67858,A,1161219,0,0.028000,500000,
20140401093512820,67858,A,1174995,0,0.010000,2000000,
20140401093512996,67858,D,1161219,0,,,
20140401093514497,67858,D,1038243,1,,,
20140401093514499,67858,A,1178803,1,0.029000,500000,
20140401093516498,67858,D,269251,0,,,
20140401093516498,67858,A,1186547,0,0.022000,500000,
20140401093516550,67858,D,1156019,0,,,
20140401093516835,67858,A,1188259,1,0.028000,750000,
20140401093516835,67858,D,803139,0,,250000,
20140401093516835,67858,D,1188259,1,,,
20140401093516845,67858,A,1188291,1,0.028000,100000,
20140401093516845,67858,D,803139,0,,150000,
20140401093516845,67858,D,1188291,1,,,
20140401093516846,67858,A,1188323,1,0.028000,150000,
20140401093516846,67858,D,803139,0,,,
20140401093516846,67858,D,1188323,1,,,
20140401093516847,67858,D,269283,0,,,
20140401093516847,67858,A,1188339,0,0.021000,500000,
20140401093517187,67858,D,1045827,0,,,
20140401093517187,67858,A,1190819,0,0.026000,3000000,
20140401093517193,67858,D,1156035,1,,,
20140401093517193,67858,A,1190851,1,0.037000,3000000,
20140401093517230,67858,D,1190819,0,,,
20140401093517666,67858,D,269315,0,,,
20140401093517667,67858,A,1194035,1,0.026000,50000,
20140401093517667,67858,D,196147,0,,,
20140401093517667,67858,D,1194035,1,,,
20140401093517667,67858,D,269347,0,,,
20140401093517669,67858,D,1129203,1,,,
20140401093517669,67858,D,1078707,1,,,
20140401093517669,67858,A,1194099,0,0.020000,500000,
20140401093517669,67858,A,1194115,0,0.019000,500000,
20140401093517942,67858,D,1102595,0,,,
20140401093517942,67858,A,1196115,0,0.025000,3000000,
20140401093517943,67858,D,1190851,1,,,
20140401093517943,67858,A,1196147,1,0.036000,3000000,
20140401093517951,67858,D,1196115,0,,,
20140401093518219,67858,D,1156819,0,,,
20140401093518219,67858,A,1197411,0,0.024000,3000000,
20140401093518413,67858,D,1196147,1,,,
20140401093518413,67858,A,1198627,1,0.035000,3000000,
20140401093518414,67858,A,1198643,1,0.026000,500000,
20140401093518445,67858,D,1197411,0,,,
20140401093518498,67858,A,1198947,1,0.027000,500000,
20140401093518499,67858,D,1148083,1,,,
20140401093518939,67858,D,1156835,0,,,
20140401093518939,67858,A,1202515,0,0.023000,3000000,
20140401093518942,67858,D,1198627,1,,,
20140401093518942,67858,A,1202547,1,0.034000,3000000,
20140401093518999,67858,A,1203171,1,0.025000,500000,
20140401093518999,67858,D,1178803,1,,,
20140401093519002,67858,A,1203219,1,0.028000,500000,
20140401093519499,67858,D,1203171,1,,,
20140401093519999,67858,A,1209683,1,0.029000,500000,
20140401093520498,67858,D,1209683,1,,,
20140401093520500,67858,A,1213539,1,0.025000,500000,
20140401093521004,67858,D,269379,0,,,
20140401093521499,67858,A,1218819,0,0.018000,500000,
20140401093521999,67858,A,1221875,0,0.023000,500000,
20140401093522755,67858,A,1225363,0,0.024000,3000000,
20140401093522756,67858,D,1202515,0,,,
20140401093522756,67858,A,1225379,0,0.023000,2000000,
20140401093522758,67858,D,1202547,1,,,
20140401093522758,67858,A,1225443,1,0.035000,3000000,
20140401093522999,67858,D,1213539,1,,,
20140401093523001,67858,A,1226275,1,0.029000,500000,
20140401093525904,67858,A,1239139,0,0.022000,2000000,
20140401093525905,67858,A,1239155,0,0.021000,2000000,
20140401093525906,67858,D,1226275,1,,,
20140401093525908,67858,A,1239187,1,0.025000,500000,
20140401093525909,67858,A,1239203,0,0.020000,2000000,
20140401093527948,67858,D,1225443,1,,,
20140401093527948,67858,A,1245603,1,0.034000,3000000,
20140401093528396,67858,D,1225363,0,,,
20140401093528396,67858,D,1225379,0,,,
20140401093528396,67858,A,1246627,0,0.023000,3000000,
20140401093529502,67858,D,1221875,0,,,
20140401093531621,67858,A,1256259,0,0.022000,100000,
20140401093533002,67858,D,1203219,1,,,
20140401093533005,67858,A,1261187,1,0.024000,500000,
20140401093534167,67858,D,1246627,0,,,
20140401093534177,67858,D,1239139,0,,,
20140401093534177,67858,A,1265715,0,0.022000,3000000,
20140401093534419,67858,D,1245603,1,,,
20140401093534419,67858,A,1266595,1,0.033000,3000000,
20140401093535089,67858,D,1186547,0,,,
20140401093535503,67858,A,1269843,0,0.017000,500000,
20140401093536939,67858,A,1273555,0,0.019000,2000000,
20140401093536944,67858,A,1273571,0,0.018000,2000000,
20140401093538004,67858,D,1198947,1,,,
20140401093538006,67858,A,1276867,1,0.023000,500000,
20140401093538096,67858,D,1188339,0,,,
20140401093538504,67858,A,1279043,0,0.021000,500000,
20140401093540005,67858,D,1279043,0,,,
20140401093540006,67858,A,1282323,0,0.016000,500000,
20140401093540173,67858,D,1265715,0,,,
20140401093540175,67858,D,1239155,0,,,
20140401093540175,67858,A,1282611,0,0.021000,3000000,
20140401093540177,67858,D,1266595,1,,,
20140401093540177,67858,A,1282627,1,0.032000,3000000,
20140401093540487,67858,A,1283523,1,0.022000,40000,
20140401093540487,67858,D,1256259,0,,60000,
20140401093540487,67858,D,1283523,1,,,
20140401093540488,67858,D,1198643,1,,,
20140401093540490,67858,A,1283555,1,0.022000,500000,
20140401093540490,67858,D,1256259,0,,,
20140401093540490,67858,D,1283555,1,,440000,
20140401093541505,67858,D,1283555,1,,,
20140401093542005,67858,D,1239187,1,,,
20140401093542008,67858,A,1288355,1,0.022000,500000,
20140401093543369,67858,A,1292979,1,0.021000,300000,
20140401093543369,67858,D,1282611,0,,2700000,
20140401093543369,67858,D,1292979,1,,,
20140401093543370,67858,D,1194099,0,,,
20140401093543371,67858,A,1293011,1,0.021000,140000,
20140401093543371,67858,D,1282611,0,,2560000,
20140401093543371,67858,D,1293011,1,,,
20140401093543372,67858,D,1194115,0,,,
20140401093543372,67858,D,1261187,1,,,
20140401093543372,67858,A,1293059,0,0.015000,500000,
20140401093543372,67858,A,1293075,0,0.014000,500000,
20140401093543374,67858,A,1293123,1,0.024000,500000,
20140401093543375,67858,A,1293155,1,0.021000,750000,
20140401093543375,67858,D,1282611,0,,1810000,
20140401093543375,67858,D,1293155,1,,,
20140401093543441,67858,D,1282611,0,,,
20140401093543442,67858,A,1293459,0,0.019000,500000,
20140401093543952,67858,D,1239203,0,,,
20140401093543952,67858,A,1295731,0,0.020000,3000000,
20140401093543959,67858,D,1282627,1,,,
20140401093543959,67858,A,1295779,1,0.031000,3000000,
20140401093544006,67858,D,1293123,1,,,
20140401093544008,67858,A,1295987,1,0.021000,500000,
20140401093544875,67858,A,1300083,1,0.023000,100000,
20140401093545920,67858,A,1304099,0,0.017000,2000000,
20140401093545922,67858,A,1304131,0,0.016000,2000000,
20140401093548508,67858,D,1295987,1,,,
20140401093548510,67858,A,1312211,1,0.024000,500000,
20140401093548689,67858,D,1295731,0,,,
20140401093548689,67858,A,1312787,0,0.021000,3000000,
20140401093548691,67858,D,1295779,1,,,
20140401093548691,67858,A,1312803,1,0.032000,3000000,
20140401093549008,67858,D,1312211,1,,,
20140401093549010,67858,A,1313859,1,0.021000,500000,
20140401093549010,67858,D,1312787,0,,2500000,
20140401093549010,67858,D,1313859,1,,,
20140401093549114,67858,D,135123,1,,,
20140401093549139,67858,A,1314435,0,0.015000,200000,
20140401093549193,67858,A,1314595,0,0.020000,500000,
20140401093549287,67858,D,1312787,0,,,
20140401093549287,67858,A,1314803,0,0.021000,3000000,
20140401093549904,67858,D,196995,1,,,
20140401093549960,67858,A,1316435,1,0.022000,200000,
20140401093553009,67858,D,1288355,1,,,
20140401093553011,67858,A,1324515,1,0.024000,500000,
20140401093556299,67858,D,1304131,0,,,
20140401093556299,67858,A,1334579,0,0.020000,2000000,
20140401093557010,67858,A,1336435,0,0.021000,500000,
20140401093559099,67858,D,1314803,0,,,
20140401093559099,67858,A,1341363,0,0.022000,3000000,
20140401093559099,67858,D,1341363,0,,2800000,
20140401093559099,67858,D,1316435,1,,,
20140401093559101,67858,D,1312803,1,,,
20140401093559101,67858,A,1341379,1,0.033000,3000000,
20140401093559110,67858,D,1341363,0,,1000000,
20140401093559511,67858,D,1276867,1,,,
20140401093559513,67858,A,1341987,1,0.025000,500000,
20140401093600505,67858,D,1341363,0,,,
20140401093600505,67858,A,1345139,0,0.022000,3000000,
20140401093601489,67858,A,1347411,1,0.023000,3000000,
20140401093602011,67858,D,1341987,1,,,
20140401093602013,67858,A,1349091,1,0.023000,500000,
20140401093602685,67858,A,1350627,1,0.022000,370000,
20140401093602685,67858,D,1345139,0,,2630000,
20140401093602685,67858,D,1350627,1,,,
20140401093602708,67858,D,1345139,0,,,
20140401093602708,67858,A,1350771,0,0.021000,3000000,
20140401093602710,67858,D,1341379,1,,,
20140401093602710,67858,A,1350787,1,0.032000,3000000,
20140401093603674,67858,D,1347411,1,,,
20140401093605138,67858,D,1350771,0,,,
20140401093605138,67858,A,1358147,0,0.022000,3000000,
20140401093605158,67858,A,1358195,1,0.021000,50000,
20140401093605158,67858,D,1358147,0,,2950000,
20140401093605158,67858,D,1358195,1,,,
20140401093605171,67858,D,1358147,0,,,
20140401093605184,67858,A,1358227,0,0.022000,3000000,
20140401093605407,67858,D,1350787,1,,,
20140401093605407,67858,A,1359043,1,0.033000,3000000,
20140401093606034,67858,A,1361475,1,0.022000,370000,
20140401093606034,67858,D,1358227,0,,2630000,
20140401093606034,67858,D,1361475,1,,,
20140401093607405,67858,D,1304099,0,,,
20140401093607405,67858,A,1366547,0,0.021000,2000000,
20140401093607407,67858,D,1358227,0,,,
20140401093607407,67858,A,1366563,0,0.022000,3000000,
20140401093610561,67858,A,1375555,1,0.022000,2630000,
20140401093610561,67858,D,1366563,0,,370000,
20140401093610561,67858,D,1375555,1,,,
