"08189","  8001450","20140401","HK0080014500","","Tianjin TEDA Biomedical Engineering Co. Ltd. - H Shares","","0","","0101"
"08190","  8001270","20140401","HK0080012700","","Combest Holdings Ltd.","","0","","0101"
"08191","  8003720","20140401","HK0080037200","","Hong Wei (Asia) Holdings Co. Ltd.","","0","","0101"
"08192","  8001750","20140401","HK0080017500","","Global Energy Resources International Group Ltd.","","0","","0101"
"08193","  8003160","20140401","HK0080031600","","GreaterChina Professional Services Ltd.","","0","","0101"
"08197","  8001310","20140401","HK0080013100","","Northeast Tiger Pharmaceutical Co. Ltd. - H Shares","","0","","0101"
"08198","  8001410","20140401","HK0080014100","","MelcoLot Ltd.","","0","","0101"
"08200","  8002080","20140401","HK0080020800","","Sau San Tong Holdings Ltd.","","0","","0101"
"08201","  8003510","20140401","HK0080035100","","PPS International (Holdings) Ltd.","","0","","0101"
"08202","  8001600","20140401","HK0080016000","","Inno-Tech Holdings Ltd.","","0","","0101"
"08203","  8002160","20140401","HK0080021600","","Kaisun Energy Group Ltd.","","0","","0101"
"08205","  8001560","20140401","HK0080015600","","Shanghai Jiaoda Withub Information Industrial Co Ltd - H Shs","","0","","0101"
"08206","  8001730","20140401","HK0080017300","","China Communication Telecom Services Co. Ltd.","","0","","0101"
"08207","  8003040","20140401","HK0080030400","","Credit China Holdings Ltd.","","0","","0101"
"08209","  8003740","20140401","HK0080037400","","Major Holdings Ltd.","","0","","0101"
"08210","  8002050","20140401","HK0080020500","","Advanced Card Systems Holdings Ltd.","","0","","0101"
"08211","  8001690","20140401","HK0080016900","","Zhejiang Yonglong Enterprises Co. Ltd. - H Shares","","0","","0101"
"08212","  8001390","20140401","HK0080013900","","Celebrate International Holdings Ltd.","","0","","0101"
"08213","  8001850","20140401","HK0080018500","","Epicurean and Co., Ltd.","","0","","0101"
"08215","  8003270","20140401","HK0080032700","","First Credit Finance Group Ltd.","","0","","0101"
"08218","  8003590","20140401","HK0080035900","","Echo International Holdings Group Ltd.","","0","","0101"
"08219","  8003330","20140401","HK0080033300","","Branding China Group Ltd.","","0","","0101"
"08220","  8001710","20140401","HK0080017100","","Bingo Group Holdings Ltd.","","0","","0101"
"08225","  8001950","20140401","HK0080019500","","Venturepharm Laboratories Ltd.","","0","","0101"
"08226","  8001530","20140401","HK0080015300","","Sunrise (China) Technology Group Ltd.","","0","","0101"
"08227","  8002030","20140401","HK0080020300","","Xi'an Haitian Antenna Technologies Co. Ltd. - H Shares","","0","","0101"
"08228","  8001670","20140401","HK0080016700","","National Arts Entertainment and Culture Group Ltd.","","0","","0101"
"08232","  8003360","20140401","HK0080033600","","China U-Ton Holdings Ltd.","","0","","0101"
"08233","  8002460","20140401","HK0080024600","","CIG Yangtze Ports PLC","","0","","0101"
"08235","  8001760","20140401","HK0080017600","","CCID Consulting Co. Ltd. - H Shares","","0","","0101"
"08236","  8001770","20140401","HK0080017700","","Powerleader Science & Technology Group Ltd. - H Shares","","0","","0101"
"08239","  8001740","20140401","HK0080017400","","Ming Kei Holdings Ltd.","","0","","0101"
"08242","  8003310","20140401","HK0080033100","","Megalogic Technology Holdings Ltd.","","0","","0101"
"08243","  8002060","20140401","HK0080020600","","Dahe Media Co. Ltd. - H Shares","","0","","0101"
"08246","  8003280","20140401","HK0080032800","","Noble House (China) Holdings Ltd.","","0","","0101"
"08247","  8002550","20140401","HK0080025500","","Biosino Bio-Technology and Science Incorporation - H Shares","","0","","0101"
"08249","  8002070","20140401","HK0080020700","","Ningbo WanHao Holdings Co. Ltd. - H Shares","","0","","0101"
"08250","  8002290","20140401","HK0080022900","","China Natural Investment Co. Ltd.","","0","","0101"
"08253","  8002320","20140401","HK0080023200","","Sanmenxia Tianyuan Aluminum Co. Ltd. - H Shares","","0","","0101"
"08255","  8003670","20140401","HK0080036700","","China Binary Sale Technology Ltd.","","0","","0101"
"08256","  8001780","20140401","HK0080017800","","Netel Technology (Holdings) Ltd.","","0","","0101"
