20140401093004035,73,A,250945,1,1.750,788,Y
20140401093004344,902,A,253713,1,7.630,634,Y
20140401093006029,322,A,263057,1,23.000,1632,Y
20140401093322205,20485,A,847153,1,0.005,500000,Y
20140401093323558,26412,A,853073,1,0.009,540000,Y
20140401093457194,21511,A,1082097,1,0.008,200000,Y
20140401095546440,402,A,3770961,1,0.270,6000,Y
20140401105119589,3,A,7728801,0,16.800,1,Y
20140401105119603,3,A,7728833,0,16.800,1,Y
20140401105119614,3,A,7728849,0,16.800,1,Y
20140401105119615,3,A,7728865,0,16.800,18,Y
20140401105119633,3,A,7728945,0,16.800,18,Y
20140401105119678,3,A,7729025,0,16.800,18,Y
20140401105119681,3,A,7729041,0,16.800,48,Y
20140401105119686,3,A,7729057,0,16.800,48,Y
20140401105119688,3,A,7729089,0,16.800,48,Y
20140401105119693,3,A,7729105,0,16.800,100,Y
20140401105119769,3,A,7729201,0,16.800,100,Y
20140401105119772,3,A,7729217,0,16.800,100,Y
20140401105119772,3,A,7729233,0,16.800,200,Y
20140401105119777,3,A,7729249,0,16.800,200,Y
20140401105119778,3,A,7729265,0,16.800,200,Y
20140401105119870,3,A,7729505,0,16.800,1,Y
20140401105119871,3,A,7729521,0,16.800,2,Y
20140401105119872,3,A,7729537,0,16.800,3,Y
20140401105119873,3,A,7729553,0,16.800,4,Y
20140401105119874,3,A,7729569,0,16.800,5,Y
20140401105119971,3,A,7729665,0,16.800,6,Y
20140401105120043,3,A,7729793,0,16.800,7,Y
20140401105120044,3,A,7729809,0,16.800,8,Y
20140401105120045,3,A,7729825,0,16.800,9,Y
20140401105120045,3,A,7729841,0,16.800,10,Y
20140401105120071,3,A,7729857,0,16.800,20,Y
20140401105120072,3,A,7729873,0,16.800,30,Y
20140401105120073,3,A,7729889,0,16.800,40,Y
20140401105120074,3,A,7729905,0,16.800,50,Y
20140401105120075,3,A,7729921,0,16.800,60,Y
20140401105120171,3,A,7729969,0,16.800,70,Y
20140401105120172,3,A,7729985,0,16.800,80,Y
20140401105120174,3,A,7730001,0,16.800,90,Y
20140401105120174,3,A,7730017,0,16.800,100,Y
20140401105120175,3,A,7730033,0,16.800,200,Y
20140401105120273,3,A,7730193,0,16.800,300,Y
20140401105120274,3,A,7730209,0,16.800,400,Y
20140401105120275,3,A,7730225,0,16.800,500,Y
20140401105120275,3,A,7730241,0,16.800,600,Y
20140401105120276,3,A,7730257,0,16.800,700,Y
20140401105120373,3,A,7730369,0,16.800,800,Y
20140401105120374,3,A,7730385,0,16.800,900,Y
20140401105745855,3968,A,8339457,1,14.080,87,Y
20140401110319617,3968,A,8671889,0,13.880,49,Y
20140401110319618,3968,A,8671905,0,13.880,49,Y
20140401110319621,3968,A,8671921,0,13.880,49,Y
20140401110319624,3968,A,8671937,0,13.880,50,Y
20140401110319633,3968,A,8672033,0,13.880,50,Y
20140401110319674,3968,A,8672097,0,13.880,50,Y
20140401110319674,3968,A,8672113,0,13.880,50,Y
20140401110319675,3968,A,8672129,0,13.880,50,Y
20140401110319676,3968,A,8672145,0,13.880,50,Y
20140401110319682,3968,A,8672161,0,13.880,100,Y
20140401110319774,3968,A,8672353,0,13.880,100,Y
20140401110319780,3968,A,8672385,0,13.880,100,Y
20140401110319781,3968,A,8672401,0,13.880,300,Y
20140401110319786,3968,A,8672417,0,13.880,300,Y
20140401110319788,3968,A,8672433,0,13.880,300,Y
20140401110319875,3968,A,8672481,0,13.880,1,Y
20140401110319876,3968,A,8672497,0,13.880,2,Y
20140401110319877,3968,A,8672513,0,13.880,3,Y
20140401110319878,3968,A,8672529,0,13.880,4,Y
20140401110319878,3968,A,8672545,0,13.880,5,Y
20140401110319975,3968,A,8672817,0,13.880,6,Y
