20140401093004431,145,A,289970,1,0.800,4000,Y
20140401093031372,1833,A,398834,1,8.610,10,Y
20140401093033681,29200,A,406834,1,0.007,1000000,Y
20140401093039488,2628,A,428050,1,22.500,289,Y
20140401093053360,20775,A,473938,1,0.008,500000,Y
20140401093140541,1833,D,398834,1,,,Y
20140401093406941,12107,A,1007794,1,0.009,200000,Y
20140401093623141,3328,A,1407010,1,5.100,270,Y
20140401094314296,19179,A,2233810,1,0.009,300000,Y
20140401095358032,302,A,3619426,1,122.800,289,Y
20140401095359978,302,D,3619426,1,,,Y
20140401100013487,200,A,4197778,1,27.300,390,Y
20140401100032897,1041,A,4229394,1,0.150,9500,Y
20140401103238805,190,A,6744386,1,0.216,767,Y
20140401103317337,190,D,6744386,1,,,Y
20140401104557221,1393,A,7508530,1,1.000,70,Y
20140401104831585,1393,A,7644482,1,1.000,70,Y
20140401105136980,1041,D,4229394,1,,,Y
20140401105140832,1041,A,7889970,1,0.145,9500,Y
20140401105239646,4,A,7965362,0,50.350,1,Y
20140401105239649,4,A,7965378,0,50.350,1,Y
20140401105239667,4,A,7965442,0,50.350,1,Y
20140401105239668,4,A,7965458,0,50.350,1,Y
20140401105239672,4,A,7965490,0,50.350,2,Y
20140401105239738,4,A,7965634,0,50.350,3,Y
20140401105239742,4,A,7965650,0,50.350,4,Y
20140401105239743,4,A,7965666,0,50.350,5,Y
20140401105239744,4,A,7965682,0,50.350,6,Y
20140401105239746,4,A,7965698,0,50.350,7,Y
20140401105239839,4,A,7965858,0,50.350,8,Y
20140401105239839,4,A,7965874,0,50.350,9,Y
20140401105239840,4,A,7965890,0,50.350,10,Y
20140401105239841,4,A,7965906,0,50.350,20,Y
20140401105239842,4,A,7965922,0,50.350,30,Y
20140401105239939,4,A,7966146,0,50.350,40,Y
20140401105239940,4,A,7966162,0,50.350,50,Y
20140401105239941,4,A,7966178,0,50.350,60,Y
20140401105239942,4,A,7966194,0,50.350,70,Y
20140401105239943,4,A,7966210,0,50.350,80,Y
20140401105240039,4,A,7966322,0,50.350,90,Y
20140401105240040,4,A,7966338,0,50.350,100,Y
20140401105240041,4,A,7966354,0,50.350,200,Y
20140401105240042,4,A,7966370,0,50.350,300,Y
20140401105240043,4,A,7966386,0,50.350,400,Y
20140401105240140,4,A,7966434,0,50.350,500,Y
20140401105240141,4,A,7966466,0,50.350,600,Y
20140401105240142,4,A,7966482,0,50.350,700,Y
20140401105240143,4,A,7966514,0,50.350,800,Y
20140401105240143,4,A,7966530,0,50.350,900,Y
20140401105519604,6,A,8278130,0,66.000,1,Y
20140401105519605,6,A,8278162,0,66.000,1,Y
20140401105519608,6,A,8278178,0,66.000,1,Y
20140401105519612,6,A,8278194,0,66.000,25,Y
20140401105519619,6,A,8278274,0,66.000,25,Y
20140401105519673,6,A,8278386,0,66.000,25,Y
20140401105519674,6,A,8278402,0,66.000,1,Y
20140401105519675,6,A,8278418,0,66.000,2,Y
20140401105519676,6,A,8278434,0,66.000,3,Y
20140401105519679,6,A,8278450,0,66.000,4,Y
20140401105519774,6,A,8278642,0,66.000,5,Y
20140401105519775,6,A,8278658,0,66.000,6,Y
20140401105519776,6,A,8278674,0,66.000,7,Y
20140401105519777,6,A,8278706,0,66.000,8,Y
20140401105519777,6,A,8278722,0,66.000,9,Y
20140401105519877,6,A,8278914,0,66.000,10,Y
20140401105519878,6,A,8278930,0,66.000,20,Y
20140401105519878,6,A,8278946,0,66.000,30,Y
20140401105519878,6,A,8278962,0,66.000,40,Y
20140401105519879,6,A,8278978,0,66.000,50,Y
20140401105519975,6,A,8279074,0,66.000,60,Y
20140401105520111,6,A,8279282,0,66.000,70,Y
20140401105520112,6,A,8279298,0,66.000,80,Y
20140401105520112,6,A,8279314,0,66.000,90,Y
20140401105520112,6,A,8279330,0,66.000,100,Y
20140401105520112,6,A,8279346,0,66.000,200,Y
20140401105520176,6,A,8279570,0,66.000,300,Y
20140401105520177,6,A,8279586,0,66.000,400,Y
20140401105759619,13,A,8507234,0,104.200,1,Y
20140401105759620,13,A,8507250,0,104.200,1,Y
20140401105759621,13,A,8507266,0,104.200,1,Y
20140401105759626,13,A,8507282,0,104.200,1,Y
20140401105759634,13,A,8507298,0,104.200,1,Y
20140401105759707,13,A,8507410,0,104.200,1,Y
20140401105759711,13,A,8507426,0,104.200,1,Y
20140401105759713,13,A,8507442,0,104.200,1,Y
20140401105759712,13,A,8507458,0,104.200,1,Y
20140401105759716,13,A,8507490,0,104.200,1,Y
20140401105759808,13,A,8507602,0,104.200,2,Y
20140401105759809,13,A,8507618,0,104.200,3,Y
20140401105759810,13,A,8507634,0,104.200,4,Y
20140401105759810,13,A,8507650,0,104.200,5,Y
20140401105759811,13,A,8507666,0,104.200,6,Y
20140401105759908,13,A,8507842,0,104.200,7,Y
20140401105759909,13,A,8507858,0,104.200,8,Y
20140401105759910,13,A,8507874,0,104.200,9,Y
20140401105759911,13,A,8507890,0,104.200,10,Y
20140401105759911,13,A,8507906,0,104.200,20,Y
20140401105800009,13,A,8507938,0,104.200,30,Y
20140401105800010,13,A,8507954,0,104.200,40,Y
20140401105800011,13,A,8507970,0,104.200,50,Y
20140401105800013,13,A,8507986,0,104.200,60,Y
20140401105800013,13,A,8508002,0,104.200,70,Y
20140401105800109,13,A,8508050,0,104.200,80,Y
20140401105800111,13,A,8508066,0,104.200,90,Y
20140401105800111,13,A,8508082,0,104.200,100,Y
20140401105800112,13,A,8508098,0,104.200,200,Y
20140401105800113,13,A,8508114,0,104.200,300,Y
